Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Golbat,Magneton,46.5,51.0,-4.51,77
Ampharos,Bellossom,40.61,45.12,-4.51,280
Zubat,Lileep,41.71,46.22,-4.51,71
Exeggutor,Gloom,40.27,44.78,-4.51,496
Torchic,Porygon,39.75,44.26,-4.51,772
Treecko,Natu,42.23,46.74,-4.51,71
Totodile,Exeggcute,40.29,44.8,-4.51,83
Meganium,Azumarill,46.2,50.72,-4.52,71
Whismur,Onix,42.72,47.24,-4.52,171
Vibrava,Pidgeotto,40.86,45.38,-4.52,408
Dugtrio,Electrike,42.21,46.73,-4.53,463
Plusle,Marowak,44.28,48.81,-4.53,75
Plusle,Starmie,47.03,51.56,-4.53,63
Camerupt,Lileep,39.68,44.22,-4.54,432
Ponyta,Geodude,43.43,47.98,-4.54,255
Plusle,Gloom,42.43,46.97,-4.54,145
Tentacool,Lileep,38.58,43.12,-4.54,62
Totodile,Eevee,40.12,44.66,-4.55,256
Electrode,Steelix,41.99,46.54,-4.55,388
Blaziken,Marowak,47.0,51.55,-4.55,64
Charmander,Wingull,44.49,49.04,-4.55,263
Exeggutor,Vileplume,42.9,47.45,-4.55,281
Pidgeotto,Tyranitar,42.73,47.28,-4.55,283
Voltorb,Starmie,43.38,47.92,-4.55,72
Cradily,Slaking,39.94,44.51,-4.56,345
Bayleef,Graveler,43.7,48.25,-4.56,85
Natu,Marill,40.73,45.3,-4.57,234
Magby,Cubone,45.12,49.69,-4.57,153
Slugma,Pelipper,39.56,44.13,-4.57,125
Croconaw,Graveler,42.55,47.13,-4.58,153
Slowbro,Snorlax,44.33,48.91,-4.58,338
Meowth,Lileep,36.87,41.46,-4.59,67
Crobat,Vileplume,45.3,49.89,-4.59,275
Exeggutor,Tyranitar,43.88,48.47,-4.59,286
Sunflora,Magneton,40.84,45.43,-4.59,68
Eevee,Vulpix,38.75,43.34,-4.59,329
Sandshrew,Pelipper,39.46,44.05,-4.59,117
Slowpoke,Grovyle,44.83,49.44,-4.6,158
Wartortle,Slugma,40.5,45.1,-4.6,243
Vibrava,Typhlosion,43.53,48.13,-4.6,361
Slaking,Tropius,40.02,44.62,-4.6,255
Magmar,Pelipper,42.45,47.06,-4.61,431
Noctowl,Tropius,42.43,47.05,-4.61,258
Electrike,Pidgeotto,40.57,45.19,-4.62,419
Pidgeotto,Starmie,43.56,48.18,-4.62,291
Miltank,Girafarig,41.79,46.41,-4.62,455
Miltank,Electrike,41.56,46.18,-4.62,464
Girafarig,Lileep,40.43,45.05,-4.62,399
Lileep,Raichu,42.71,47.33,-4.62,361
Magikarp,Magnemite,35.88,40.5,-4.62,161
Croconaw,Growlithe,42.99,47.62,-4.63,150
Hoothoot,Magneton,39.12,43.75,-4.63,64
Dugtrio,Lileep,41.26,45.89,-4.63,435
Exeggcute,Girafarig,40.32,44.95,-4.63,128
Hoothoot,Slugma,38.45,43.08,-4.63,216
Swampert,Lileep,43.81,48.45,-4.63,153
Golduck,Camerupt,40.5,45.12,-4.63,403
Pelipper,Skarmory,42.94,47.57,-4.63,336
Flareon,Typhlosion,45.83,50.46,-4.63,350
Zubat,Meowth,39.06,43.69,-4.63,345
Girafarig,Marowak,41.5,46.13,-4.63,356
Dugtrio,Camerupt,41.5,46.12,-4.63,377
Mudkip,Cacnea,40.2,44.84,-4.64,253
Oddish,Vigoroth,42.65,47.29,-4.64,160
Magby,Wartortle,45.59,50.23,-4.64,143
Cacturne,Raichu,44.78,49.42,-4.64,371
Flareon,Pupitar,42.81,47.45,-4.64,412
Bulbasaur,Vulpix,41.75,46.39,-4.64,252
Rattata,Vulpix,39.39,44.03,-4.64,256
Dugtrio,Marowak,42.33,46.97,-4.65,365
Oddish,Cubone,42.18,46.84,-4.65,164
Noctowl,Bellossom,41.13,45.78,-4.65,267
Flareon,Sandslash,44.24,48.89,-4.65,346
Whismur,Voltorb,42.51,47.16,-4.65,165
Cyndaquil,Pidgey,42.74,47.41,-4.66,268
Diglett,Exeggcute,38.76,43.41,-4.66,163
Grovyle,Slaking,42.48,47.15,-4.66,64
Magmar,Staryu,40.55,45.21,-4.66,410
Grovyle,Pelipper,43.4,48.08,-4.67,140
Chikorita,Eevee,39.42,44.09,-4.67,265
Hoothoot,Magcargo,39.04,43.72,-4.67,79
Bulbasaur,Sunflora,43.51,48.17,-4.67,89
Wartortle,Sandshrew,40.34,45.02,-4.68,217
Dugtrio,Magcargo,41.26,45.94,-4.68,374
Phanpy,Staryu,41.26,45.95,-4.68,78
Oddish,Marill,40.23,44.91,-4.68,147
Croconaw,Geodude,40.95,45.64,-4.69,255
Ninetales,Pelipper,41.81,46.5,-4.69,425
Ninetales,Tentacruel,42.39,47.08,-4.69,415
Golduck,Feraligatr,44.23,48.91,-4.69,342
Larvitar,Croconaw,41.57,46.26,-4.69,142
Cyndaquil,Eevee,40.5,45.19,-4.69,259
Exeggcute,Pupitar,39.29,43.98,-4.7,149
Rattata,Mudkip,39.28,43.98,-4.7,703
Vulpix,Natu,40.95,45.65,-4.7,155
Golbat,Cradily,46.94,51.64,-4.7,84
Vaporeon,Golem,43.46,48.17,-4.71,372
Torchic,Vulpix,41.56,46.27,-4.71,295
Wartortle,Vibrava,42.01,46.72,-4.71,146
Trapinch,Onix,40.09,44.8,-4.72,220
Pelipper,Golem,41.27,45.99,-4.72,338
Golem,Magcargo,40.59,45.3,-4.72,370
Pikachu,Mareep,41.8,46.52,-4.72,335
Sunkern,Lileep,38.15,42.88,-4.73,88
Magmar,Rapidash,45.78,50.51,-4.73,340
Magikarp,Voltorb,33.39,38.12,-4.73,132
Ninetales,Typhlosion,44.15,48.88,-4.73,352
Raticate,Exeggcute,44.78,49.51,-4.73,157
Slugma,Lileep,38.67,43.4,-4.73,144
Wingull,Magnemite,42.63,47.36,-4.73,157
Golduck,Starmie,43.99,48.72,-4.74,323
Magmar,Marowak,42.67,47.41,-4.74,315
Pelipper,Typhlosion,43.09,47.83,-4.74,354
Onix,Graveler,40.11,44.86,-4.75,157
Flareon,Cradily,43.31,48.06,-4.75,319
Slowbro,Sandslash,43.39,48.14,-4.75,341
Cubone,Trapinch,41.03,45.78,-4.75,231
Totodile,Mudkip,39.66,44.42,-4.76,703
Mareep,Slugma,39.48,44.25,-4.77,154
Raticate,Staryu,43.71,48.48,-4.78,65
Vigoroth,Lileep,40.83,45.61,-4.78,152
Magmar,Magcargo,41.6,46.38,-4.78,359
Rattata,Marill,38.91,43.69,-4.78,79
Eevee,Pelipper,39.71,44.49,-4.78,72
Numel,Tentacool,40.16,44.94,-4.78,340
Raticate,Sandshrew,44.15,48.94,-4.79,152
Cyndaquil,Vulpix,40.21,45.0,-4.79,254
Pikachu,Trapinch,41.51,46.3,-4.79,161
Camerupt,Golem,40.69,45.49,-4.8,342
Psyduck,Golduck,39.24,44.04,-4.8,137
Magikarp,Onix,33.4,38.2,-4.8,172
Ninetales,Lileep,40.95,45.77,-4.81,436
Cacnea,Natu,42.58,47.39,-4.81,149
Electrode,Lileep,42.31,47.12,-4.81,426
Crobat,Tropius,44.0,48.81,-4.82,308
Slowpoke,Graveler,41.95,46.77,-4.82,75
Rattata,Eevee,39.4,44.23,-4.82,269
Quilava,Snorlax,44.83,49.64,-4.82,73
Cyndaquil,Psyduck,39.73,44.56,-4.83,72
Pelipper,Snorlax,42.2,47.03,-4.83,318
Spearow,Growlithe,43.69,48.52,-4.83,135
Slowbro,Noctowl,43.99,48.83,-4.83,318
Natu,Pelipper,41.97,46.8,-4.83,123
Pidgeotto,Pupitar,39.62,44.45,-4.83,449
Hoothoot,Girafarig,39.89,44.73,-4.84,149
Torchic,Marill,41.09,45.92,-4.84,71
Marill,Magneton,38.47,43.3,-4.84,70
Pikachu,Hoothoot,40.51,45.35,-4.84,121
Graveler,Snorlax,42.15,46.99,-4.84,341
Smeargle,Voltorb,40.14,44.98,-4.84,213
Flareon,Gloom,41.75,46.59,-4.84,419
Plusle,Azumarill,42.71,47.56,-4.85,63
Croconaw,Camerupt,41.82,46.67,-4.85,157
Exeggcute,Staryu,37.9,42.77,-4.86,148
Slowpoke,Magnemite,43.71,48.57,-4.86,154
Vibrava,Graveler,40.84,45.71,-4.87,458
Elekid,Sunflora,44.09,48.95,-4.87,159
Smeargle,Psyduck,39.15,44.02,-4.87,221
Growlithe,Slaking,40.11,44.98,-4.87,349
Mudkip,Numel,40.47,45.33,-4.87,265
Tentacruel,Vibrava,41.47,46.33,-4.87,424
Sunflora,Smeargle,41.35,46.23,-4.88,227
Hoothoot,Marowak,39.86,44.75,-4.89,67
Growlithe,Vibrava,41.32,46.2,-4.89,398
Miltank,Vileplume,42.36,47.25,-4.89,277
Miltank,Golduck,41.35,46.24,-4.89,385
Ninetales,Cradily,41.59,46.48,-4.89,362
Ninetales,Growlithe,42.06,46.95,-4.89,417
Ninetales,Noctowl,43.1,47.99,-4.89,364
Pidgeotto,Skarmory,42.3,47.2,-4.9,313
Cubone,Hoothoot,39.93,44.83,-4.9,228
Dugtrio,Gloom,40.23,45.13,-4.9,469
Totodile,Mareep,40.85,45.74,-4.9,265
Magby,Lileep,43.63,48.53,-4.9,58
Numel,Grovyle,44.26,49.16,-4.9,136
Phanpy,Trapinch,42.8,47.7,-4.9,158
Steelix,Ampharos,40.07,44.97,-4.9,266
Gloom,Typhlosion,41.43,46.34,-4.91,330
Mudkip,Trapinch,39.24,44.15,-4.91,90
Exeggutor,Camerupt,40.87,45.78,-4.91,402
Chansey,Pelipper,38.19,43.11,-4.91,142
Hoothoot,Pidgeotto,39.12,44.03,-4.91,138
Miltank,Ampharos,42.0,46.91,-4.91,295
Squirtle,Wingull,39.28,44.19,-4.91,241
Magby,Camerupt,43.85,48.76,-4.91,65
Marshtomp,Flaaffy,47.33,52.23,-4.91,78
Trapinch,Exeggcute,39.61,44.52,-4.91,243
Magneton,Bellossom,38.72,43.63,-4.92,271
Spearow,Voltorb,42.53,47.45,-4.92,238
Pidgeotto,Sandslash,40.97,45.89,-4.92,339
Psyduck,Graveler,38.91,43.83,-4.92,140
Larvitar,Wartortle,40.58,45.51,-4.93,151
Pelipper,Lileep,39.79,44.72,-4.93,409
Pelipper,Pupitar,39.89,44.81,-4.93,412
Vulpix,Vigoroth,40.26,45.19,-4.93,160
Quilava,Pidgeotto,42.76,47.69,-4.93,160
Chikorita,Tentacool,38.52,43.45,-4.93,260
Miltank,Vibrava,41.43,46.37,-4.94,432
Vaporeon,Noctowl,44.18,49.12,-4.95,335
Larvitar,Eevee,38.63,43.58,-4.95,341
Ponyta,Azumarill,43.65,48.6,-4.95,55
Graveler,Pupitar,39.81,44.77,-4.96,440
Mudkip,Psyduck,37.7,42.66,-4.96,78
Quilava,Gloom,41.6,46.57,-4.97,157
Marshtomp,Sunflora,44.37,49.34,-4.97,139
Miltank,Typhlosion,43.48,48.45,-4.97,345
Cacturne,Sandslash,42.65,47.62,-4.98,360
Charmander,Exeggcute,43.08,48.06,-4.98,80
Slakoth,Larvitar,39.34,44.32,-4.98,247
Vulpix,Flaaffy,42.85,47.83,-4.98,75
Pikachu,Psyduck,39.83,44.81,-4.98,148
Golem,Cradily,40.99,45.98,-4.98,357
Charmeleon,Gloom,44.84,49.82,-4.98,136
Dugtrio,Cradily,41.62,46.61,-4.99,342
Psyduck,Magcargo,38.19,43.18,-4.99,69
Mareep,Diglett,39.37,44.36,-4.99,333
Persian,Steelix,41.34,46.33,-4.99,320
Crobat,Magneton,43.06,48.06,-5.0,323
Treecko,Eevee,39.43,44.43,-5.0,274
Charmeleon,Slaking,45.38,50.38,-5.0,74
Zubat,Natu,43.3,48.3,-5.0,132
Voltorb,Magneton,39.18,44.17,-5.0,53
Electrode,Cradily,42.83,47.84,-5.0,337
Marshtomp,Gloom,42.21,47.22,-5.01,75
Vaporeon,Vileplume,43.8,48.81,-5.01,301
Tentacruel,Lileep,40.29,45.3,-5.02,432
Mantine,Cradily,45.52,50.54,-5.02,67
Elekid,Meowth,40.04,45.06,-5.02,324
Vigoroth,Slaking,40.38,45.41,-5.03,76
Growlithe,Pupitar,40.24,45.27,-5.03,432
Tentacruel,Marowak,41.36,46.38,-5.03,387
Magmar,Pupitar,41.4,46.43,-5.03,427
Psyduck,Sandslash,39.64,44.67,-5.03,77
Electrike,Rapidash,43.98,49.01,-5.03,371
Electrode,Magcargo,42.13,47.16,-5.04,354
Crobat,Noctowl,45.17,50.21,-5.04,350
Grovyle,Cradily,43.02,48.06,-5.04,67
Larvitar,Vulpix,38.34,43.39,-5.05,321
Minun,Marill,41.78,46.83,-5.05,222
Lileep,Noctowl,41.17,46.22,-5.05,358
Ninetales,Feraligatr,44.74,49.78,-5.05,369
Eevee,Tentacool,37.84,42.89,-5.05,330
Growlithe,Magcargo,40.17,45.22,-5.05,348
Numel,Meowth,38.22,43.27,-5.05,347
Electrike,Tyranitar,42.69,47.76,-5.06,270
Magmar,Cradily,41.99,47.05,-5.06,333
Camerupt,Vileplume,41.07,46.13,-5.06,273
Electrike,Sandslash,41.31,46.37,-5.06,372
Raticate,Voltorb,44.66,49.72,-5.06,165
Pupitar,Steelix,38.45,43.5,-5.06,337
Meganium,Magneton,45.91,50.97,-5.06,56
Slugma,Staryu,37.21,42.28,-5.06,154
Lileep,Marowak,40.01,45.07,-5.06,357
Exeggcute,Growlithe,40.0,45.08,-5.07,128
Staryu,Typhlosion,40.91,45.98,-5.07,337
Onix,Slugma,38.51,43.59,-5.07,213
Snorlax,Magcargo,41.27,46.35,-5.08,398
Charmander,Sunkern,41.97,47.05,-5.08,252
Treecko,Vulpix,39.16,44.24,-5.08,241
Phanpy,Diglett,41.5,46.59,-5.09,337
Torchic,Onix,41.79,46.88,-5.09,96
Persian,Magcargo,41.86,46.95,-5.09,330
Miltank,Sandslash,41.79,46.88,-5.09,340
Golem,Slaking,39.97,45.06,-5.09,339
Slugma,Gloom,37.55,42.64,-5.09,134
Whismur,Marill,41.19,46.29,-5.1,172
Pelipper,Scyther,45.11,50.2,-5.1,363
Whismur,Trapinch,42.58,47.69,-5.1,149
Natu,Golem,42.24,47.34,-5.1,64
Exeggutor,Noctowl,42.66,47.77,-5.11,310
Rattata,Trapinch,39.97,45.09,-5.11,85
Growlithe,Ampharos,41.63,46.74,-5.11,266
Oddish,Growlithe,41.74,46.86,-5.12,75
Sunflora,Geodude,39.43,44.55,-5.12,221
Dugtrio,Sandslash,42.31,47.44,-5.12,384
Pelipper,Rapidash,43.78,48.9,-5.12,334
Combusken,Cubone,47.03,52.14,-5.12,152
Wingull,Gloom,38.99,44.11,-5.12,63
Electrode,Azumarill,41.82,46.95,-5.13,353
Cradily,Tyranitar,42.5,47.63,-5.13,288
Vulpix,Croconaw,40.89,46.02,-5.13,149
Marowak,Cradily,40.65,45.78,-5.13,357
Hoothoot,Graveler,39.23,44.36,-5.13,173
Pidgey,Onix,41.02,46.16,-5.14,184
Girafarig,Golduck,40.82,45.96,-5.14,415
Wartortle,Cradily,41.27,46.41,-5.14,65
Tentacruel,Sandslash,41.7,46.84,-5.14,339
Crobat,Bellossom,42.41,47.55,-5.14,301
Smeargle,Graveler,40.42,45.56,-5.14,143
Eevee,Onix,38.81,43.95,-5.14,184
Exeggutor,Graveler,41.08,46.23,-5.15,403
Exeggcute,Lileep,38.74,43.89,-5.15,153
Pidgey,Meowth,38.3,43.45,-5.15,330
Smeargle,Geodude,38.91,44.07,-5.16,219
Hoothoot,Slaking,38.31,43.47,-5.16,57
Smeargle,Trapinch,40.34,45.5,-5.16,204
Ninetales,Pupitar,40.7,45.86,-5.16,421
Electrike,Pupitar,39.76,44.92,-5.16,419
Tentacool,Vigoroth,39.57,44.73,-5.17,169
Marill,Sandslash,39.6,44.77,-5.17,73
Camerupt,Magcargo,39.09,44.27,-5.17,345
Slowbro,Azumarill,41.25,46.42,-5.17,330
Hoothoot,Skarmory,41.35,46.52,-5.17,63
Cubone,Raichu,43.31,48.48,-5.17,68
Cradily,Azumarill,39.36,44.53,-5.17,303
Phanpy,Slugma,41.31,46.48,-5.17,170
Voltorb,Golem,40.19,45.37,-5.17,68
Pidgeotto,Vileplume,41.09,46.26,-5.17,294
Exeggcute,Marowak,39.79,44.97,-5.18,70
Slowpoke,Vigoroth,42.51,47.7,-5.18,159
Electrode,Staryu,40.82,46.0,-5.18,446
Growlithe,Pelipper,40.72,45.91,-5.18,402
Chikorita,Slugma,38.55,43.73,-5.18,88
Spearow,Lileep,42.16,47.34,-5.18,114
Ninetales,Golem,41.84,47.03,-5.19,383
Magby,Sunflora,44.7,49.89,-5.19,152
Swampert,Magneton,43.33,48.52,-5.19,69
Bulbasaur,Mareep,42.47,47.66,-5.19,261
Tentacruel,Graveler,40.8,45.99,-5.19,404
Ponyta,Slaking,43.39,48.58,-5.19,76
Marill,Magcargo,38.06,43.27,-5.2,80
Pelipper,Tyranitar,42.44,47.65,-5.2,301
Golduck,Pidgeotto,40.06,45.25,-5.2,396
Ivysaur,Pupitar,43.79,49.0,-5.2,146
Staryu,Snorlax,39.98,45.18,-5.2,353
Ivysaur,Slaking,43.5,48.7,-5.2,70
Vibrava,Lileep,39.82,45.02,-5.2,412
Vulpix,Lileep,38.37,43.57,-5.2,77
Wingull,Wartortle,41.37,46.57,-5.2,165
Magneton,Azumarill,38.69,43.89,-5.2,336
Ninetales,Electrike,41.41,46.61,-5.2,407
Pidgey,Cubone,41.93,47.14,-5.21,152
Magikarp,Marill,32.04,37.25,-5.21,152
Onix,Marill,38.2,43.41,-5.21,249
Sandslash,Bellossom,39.89,45.09,-5.21,288
Eevee,Wartortle,40.25,45.46,-5.21,161
Mareep,Tentacool,38.75,43.97,-5.22,318
Slugma,Camerupt,38.41,43.63,-5.22,146
Staryu,Raichu,40.98,46.2,-5.22,334
Eevee,Pupitar,38.64,43.86,-5.22,57
Chikorita,Natu,41.18,46.4,-5.22,91
Golduck,Typhlosion,42.79,48.0,-5.22,357
Ivysaur,Steelix,43.1,48.32,-5.22,60
Combusken,Camerupt,45.99,51.22,-5.22,69
Meowth,Magnemite,38.72,43.95,-5.23,163
Crobat,Steelix,42.16,47.41,-5.24,336
Vibrava,Vileplume,41.69,46.93,-5.24,318
Cacturne,Exeggutor,42.39,47.64,-5.25,430
Miltank,Camerupt,40.32,45.57,-5.25,439
Trapinch,Pupitar,39.47,44.72,-5.25,135
Golduck,Tyranitar,42.56,47.82,-5.26,274
Vaporeon,Gloom,40.88,46.14,-5.26,438
Exeggcute,Slaking,38.43,43.69,-5.26,80
Exeggutor,Golduck,41.19,46.45,-5.26,444
Sunflora,Slaking,39.89,45.15,-5.26,71
Vaporeon,Steelix,41.05,46.32,-5.27,337
Tentacruel,Snorlax,42.34,47.62,-5.28,347
Voltorb,Psyduck,37.96,43.24,-5.28,215
Totodile,Pikachu,41.28,46.58,-5.29,271
Pikachu,Smeargle,41.26,46.55,-5.29,141
Pidgeotto,Ampharos,40.62,45.91,-5.29,285
Numel,Larvitar,40.33,45.62,-5.29,315
Magmar,Camerupt,41.28,46.56,-5.29,429
Ivysaur,Gloom,42.85,48.14,-5.29,144
Golbat,Marowak,46.7,52.0,-5.3,51
Marill,Cradily,38.64,43.94,-5.3,66
Golduck,Marowak,40.67,45.97,-5.3,365
Mareep,Girafarig,40.61,45.91,-5.3,67
Growlithe,Tropius,40.71,46.0,-5.3,279
Zubat,Pelipper,41.63,46.95,-5.32,73
Cacturne,Slaking,40.57,45.89,-5.32,344
Flareon,Steelix,41.45,46.77,-5.32,370
Sunflora,Slugma,39.44,44.76,-5.32,224
Gloom,Skarmory,40.76,46.08,-5.32,383
Whismur,Hoothoot,41.41,46.73,-5.32,159
Rattata,Psyduck,38.28,43.6,-5.32,80
Persian,Azumarill,41.41,46.73,-5.32,359
Dugtrio,Staryu,39.44,44.77,-5.33,391
Totodile,Phanpy,42.64,47.97,-5.33,294
Cyndaquil,Mareep,40.94,46.27,-5.33,238
Magneton,Magcargo,38.79,44.11,-5.33,319
Diglett,Slugma,37.6,42.92,-5.33,182
Exeggutor,Staryu,39.09,44.42,-5.33,432
Pupitar,Staryu,37.63,42.96,-5.33,441
Steelix,Tropius,38.9,44.24,-5.34,259
Crobat,Magcargo,42.69,48.03,-5.34,328
Sandshrew,Graveler,38.67,44.01,-5.34,141
Mudkip,Slugma,37.59,42.93,-5.34,76
Cacnea,Flaaffy,44.23,49.57,-5.34,78
Tentacruel,Golduck,40.86,46.21,-5.35,415
Pidgeotto,Camerupt,39.23,44.58,-5.35,386
Magikarp,Hoothoot,32.34,37.7,-5.35,150
Onix,Slaking,38.62,43.98,-5.36,71
Magnemite,Exeggcute,41.02,46.38,-5.36,239
Golbat,Raichu,48.9,54.26,-5.36,60
Cubone,Chansey,38.17,43.53,-5.36,205
Ivysaur,Golem,44.8,50.17,-5.37,68
Flareon,Azumarill,41.81,47.17,-5.37,355
Crobat,Azumarill,42.44,47.81,-5.37,332
Grovyle,Growlithe,43.16,48.53,-5.37,143
Charmander,Sunflora,44.15,49.52,-5.37,73
Tentacruel,Noctowl,42.16,47.53,-5.37,368
Slowpoke,Cubone,41.86,47.24,-5.38,165
Spearow,Gloom,41.2,46.58,-5.38,153
Plusle,Skarmory,45.2,50.58,-5.38,72
Ivysaur,Azumarill,43.35,48.73,-5.38,79
Torchic,Wingull,42.18,47.57,-5.39,270
Snorlax,Steelix,40.33,45.72,-5.39,340
Numel,Diglett,39.94,45.33,-5.39,340
Tentacool,Natu,39.81,45.2,-5.39,159
Golduck,Snorlax,41.82,47.21,-5.39,316
Girafarig,Ampharos,41.22,46.62,-5.4,294
Tentacool,Trapinch,38.35,43.75,-5.4,176
Charmander,Larvitar,42.58,47.98,-5.4,251
Mudkip,Marill,37.36,42.75,-5.4,67
Plusle,Snorlax,44.65,50.05,-5.4,77
Graveler,Lileep,39.28,44.68,-5.4,410
Pikachu,Vigoroth,41.89,47.28,-5.4,147
Mareep,Exeggcute,39.33,44.74,-5.41,158
Slakoth,Rattata,39.56,44.97,-5.41,678
Zubat,Spearow,44.16,49.57,-5.41,167
Croconaw,Pidgeotto,41.38,46.8,-5.42,142
Vigoroth,Graveler,40.88,46.3,-5.42,152
Voltorb,Skarmory,41.52,46.95,-5.42,75
Mantine,Marowak,45.49,50.91,-5.42,75
Ninetales,Snorlax,42.66,48.08,-5.42,328
Eevee,Magnemite,40.83,46.25,-5.42,162
Exeggcute,Gloom,37.71,43.13,-5.42,146
Slakoth,Slugma,38.49,43.91,-5.42,101
Flareon,Slaking,41.73,47.15,-5.42,359
Ivysaur,Lileep,43.47,48.9,-5.43,100
Voltorb,Lileep,38.66,44.09,-5.43,130
Pidgey,Wartortle,42.25,47.68,-5.43,151
Miltank,Marowak,40.99,46.42,-5.43,332
Whismur,Exeggcute,41.53,46.95,-5.43,165
Cyndaquil,Porygon,37.55,42.98,-5.43,678
Voltorb,Azumarill,38.49,43.92,-5.43,75
Trapinch,Geodude,38.38,43.82,-5.44,210
Vibrava,Noctowl,41.81,47.24,-5.44,387
Vulpix,Pidgeotto,38.49,43.93,-5.44,77
Onix,Hoothoot,38.42,43.86,-5.44,212
Graveler,Camerupt,39.46,44.91,-5.45,419
Chikorita,Onix,39.06,44.5,-5.45,76
Croconaw,Skarmory,43.84,49.29,-5.45,67
Diglett,Onix,38.24,43.7,-5.46,168
Elekid,Graveler,42.83,48.28,-5.46,82
Minun,Sandslash,43.67,49.13,-5.46,76
Bayleef,Marill,41.33,46.8,-5.47,158
Mudkip,Chansey,36.44,41.91,-5.47,78
Swampert,Sandslash,44.51,49.98,-5.47,64
Tentacruel,Cradily,40.54,46.02,-5.48,353
Magmar,Noctowl,43.08,48.56,-5.48,307
Miltank,Graveler,40.55,46.03,-5.48,419
Tentacool,Wartortle,39.34,44.82,-5.48,152
Onix,Azumarill,38.52,44.0,-5.48,61
Charmeleon,Azumarill,44.91,50.41,-5.49,66
Sunkern,Voltorb,37.49,42.98,-5.49,168
Slakoth,Tentacool,38.13,43.63,-5.5,273
Onix,Cradily,39.39,44.89,-5.5,67
Spearow,Pidgeotto,42.2,47.7,-5.5,152
Torchic,Cacnea,42.5,48.01,-5.51,253
Sunflora,Voltorb,39.95,45.45,-5.51,218
Girafarig,Tropius,40.38,45.88,-5.51,264
Swampert,Azumarill,42.75,48.27,-5.52,81
Vulpix,Staryu,36.92,42.45,-5.52,70
Vibrava,Magcargo,39.54,45.06,-5.52,362
Voltorb,Gyarados,45.95,51.47,-5.52,65
Vigoroth,Exeggcute,39.98,45.5,-5.52,246
Sandshrew,Gloom,37.03,42.56,-5.53,118
Cradily,Magcargo,39.21,44.75,-5.54,343
Marill,Pidgeotto,38.04,43.59,-5.54,122
Treecko,Sunkern,38.0,43.55,-5.55,266
Totodile,Marill,38.58,44.13,-5.55,86
Zubat,Wartortle,42.37,47.92,-5.55,146
Slaking,Tyranitar,41.16,46.72,-5.55,291
Voltorb,Electrike,39.38,44.94,-5.55,117
Magikarp,Trapinch,33.1,38.64,-5.55,152
Graveler,Marowak,40.2,45.76,-5.56,336
Rattata,Hoothoot,38.57,44.14,-5.56,76
Natu,Lileep,40.51,46.07,-5.56,152
Vaporeon,Slaking,41.14,46.7,-5.56,337
Exeggcute,Chansey,36.72,42.27,-5.56,233
Eevee,Diglett,37.72,43.28,-5.56,338
Phanpy,Marill,40.75,46.3,-5.56,135
Bulbasaur,Natu,43.33,48.89,-5.56,86
Tentacruel,Gloom,38.98,44.55,-5.56,456
Electrike,Vileplume,41.17,46.74,-5.57,272
Vaporeon,Pupitar,41.43,47.0,-5.57,430
Larvitar,Diglett,37.76,43.34,-5.57,340
Torchic,Slugma,40.53,46.1,-5.57,92
Golem,Bellossom,39.25,44.83,-5.58,268
Slowbro,Lileep,41.02,46.6,-5.58,423
Exeggcute,Psyduck,37.45,43.03,-5.58,226
Magcargo,Slaking,38.26,43.84,-5.58,344
Miltank,Gloom,39.0,44.58,-5.58,463
Vibrava,Cradily,40.14,45.73,-5.59,311
Vibrava,Pelipper,40.16,45.75,-5.59,433
Vaporeon,Azumarill,41.13,46.73,-5.59,338
Exeggutor,Electrike,40.8,46.39,-5.59,403
Sunflora,Sandshrew,39.09,44.68,-5.59,232
Magneton,Slaking,38.28,43.87,-5.59,336
Cubone,Onix,39.75,45.34,-5.59,218
Camerupt,Tropius,39.45,45.05,-5.6,257
Wingull,Staryu,38.14,43.75,-5.6,83
Eevee,Voltorb,38.26,43.87,-5.61,157
Bayleef,Camerupt,42.18,47.8,-5.61,85
Hoothoot,Growlithe,39.23,44.86,-5.62,140
Girafarig,Pidgeotto,39.8,45.41,-5.62,398
Slowbro,Vileplume,42.89,48.51,-5.62,293
Rattata,Geodude,38.04,43.66,-5.62,81
Exeggcute,Slugma,37.68,43.3,-5.62,225
Trapinch,Magcargo,39.04,44.66,-5.62,83
Vibrava,Ampharos,40.97,46.58,-5.62,301
Cacturne,Lileep,40.45,46.09,-5.63,434
Bulbasaur,Trapinch,41.82,47.45,-5.63,87
Chansey,Lileep,36.74,42.38,-5.63,142
Golduck,Skarmory,42.11,47.74,-5.63,346
Porygon,Eevee,35.7,41.33,-5.63,268
Graveler,Vileplume,40.96,46.59,-5.63,266
Persian,Slaking,41.08,46.7,-5.63,390
Pelipper,Vileplume,41.0,46.63,-5.63,288
Graveler,Sandslash,40.59,46.22,-5.63,346
Pikachu,Meowth,37.5,43.14,-5.64,323
Golem,Tropius,40.45,46.09,-5.64,284
Girafarig,Snorlax,41.72,47.37,-5.65,322
Bayleef,Staryu,40.79,46.44,-5.65,88
Magcargo,Bellossom,37.95,43.6,-5.65,293
Croconaw,Psyduck,39.93,45.59,-5.66,206
Staryu,Starmie,41.03,46.7,-5.66,325
Treecko,Mareep,39.85,45.51,-5.66,260
