Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Ivysaur,Magikarp,34.79,43.08,-8.29,65
Quilava,Wingull,34.91,43.21,-8.3,83
Hoothoot,Oddish,32.87,41.16,-8.3,69
Quilava,Onix,36.76,45.06,-8.3,62
Raticate,Voltorb,35.8,44.1,-8.3,74
Croconaw,Chansey,36.43,44.74,-8.31,67
Pidgey,Wingull,32.84,41.17,-8.33,69
Magnemite,Numel,36.25,44.59,-8.34,81
Elekid,Cacnea,33.13,41.48,-8.35,77
Golduck,Larvitar,40.57,48.92,-8.35,67
Whismur,Magikarp,32.71,41.08,-8.36,80
Raticate,Tentacool,33.38,41.75,-8.37,87
Exeggcute,Diglett,34.69,43.06,-8.37,88
Hoothoot,Cacnea,33.21,41.58,-8.37,69
Bayleef,Magikarp,30.87,39.24,-8.37,69
Chansey,Eevee,33.53,41.91,-8.38,65
Pikachu,Bayleef,34.09,42.47,-8.38,89
Eevee,Marshtomp,31.78,40.17,-8.4,65
Sandshrew,Slugma,36.72,45.12,-8.4,69
Sunflora,Meowth,34.38,42.8,-8.42,73
Sandshrew,Sunkern,33.77,42.19,-8.42,91
Swampert,Larvitar,37.69,46.12,-8.43,77
Exeggcute,Magikarp,31.82,40.3,-8.48,74
Voltorb,Marill,34.16,42.66,-8.5,87
Zubat,Oddish,31.65,40.14,-8.5,78
Oddish,Wingull,31.48,40.0,-8.51,67
Smeargle,Geodude,35.97,44.49,-8.52,67
Larvitar,Zubat,32.67,41.2,-8.53,59
Wartortle,Slowpoke,34.64,43.17,-8.54,60
Sunkern,Vulpix,30.39,38.93,-8.54,77
Exeggcute,Marill,34.53,43.08,-8.55,74
Eevee,Slowpoke,31.66,40.22,-8.55,77
Onix,Sunkern,32.84,41.4,-8.56,74
Exeggcute,Numel,34.33,42.91,-8.58,76
Sunflora,Marshtomp,34.49,43.08,-8.59,80
Pikachu,Wingull,32.8,41.39,-8.59,69
Voltorb,Magikarp,31.28,39.88,-8.6,65
Elekid,Marshtomp,32.45,41.06,-8.61,91
Smeargle,Trapinch,36.33,44.94,-8.61,79
Trapinch,Marshtomp,33.68,42.28,-8.61,82
Quilava,Numel,35.51,44.13,-8.62,63
Wartortle,Larvitar,35.58,44.2,-8.62,62
Pikachu,Slowpoke,32.96,41.58,-8.62,74
Bayleef,Vulpix,31.68,40.31,-8.63,74
Cacnea,Tentacool,31.14,39.78,-8.63,86
Combusken,Numel,33.75,42.39,-8.64,74
Hoothoot,Zubat,32.52,41.17,-8.65,74
Diglett,Mareep,32.9,41.56,-8.66,83
Onix,Vulpix,32.42,41.08,-8.66,68
Raticate,Magby,34.86,43.53,-8.67,58
Onix,Cacnea,33.58,42.25,-8.68,82
Slowpoke,Oddish,31.49,40.17,-8.69,63
Smeargle,Wingull,33.96,42.64,-8.69,60
Oddish,Marshtomp,31.43,40.14,-8.7,66
Marill,Slowpoke,32.42,41.12,-8.7,82
Natu,Pikachu,36.78,45.5,-8.72,69
Slowpoke,Wingull,31.31,40.03,-8.72,72
Exeggcute,Chansey,35.14,43.86,-8.73,56
Vigoroth,Exeggcute,35.54,44.27,-8.73,66
Pikachu,Magby,33.82,42.55,-8.73,72
Chansey,Tentacool,32.35,41.1,-8.75,59
Loudred,Vulpix,36.25,45.0,-8.75,71
Geodude,Diglett,34.0,42.77,-8.77,57
Magby,Slowpoke,32.4,41.19,-8.78,84
Elekid,Numel,33.05,41.84,-8.79,67
Vigoroth,Tentacool,32.71,41.51,-8.8,63
Cacnea,Vulpix,30.98,39.78,-8.8,67
Sandshrew,Pikachu,35.22,44.03,-8.81,72
Vigoroth,Larvitar,34.51,43.34,-8.82,76
Trapinch,Pikachu,34.87,43.69,-8.82,70
Pidgey,Slowpoke,32.52,41.35,-8.83,85
Mareep,Oddish,31.8,40.63,-8.83,82
Wingull,Sunkern,30.72,39.55,-8.83,87
Bayleef,Diglett,33.15,42.0,-8.85,67
Elekid,Wingull,32.06,40.92,-8.86,72
Exeggcute,Slowpoke,33.3,42.16,-8.87,73
Geodude,Magby,33.97,42.85,-8.88,84
Raticate,Numel,34.41,43.3,-8.89,81
Pikachu,Vulpix,31.88,40.77,-8.9,67
Chansey,Oddish,32.98,41.88,-8.9,72
Diglett,Elekid,33.08,42.0,-8.91,80
Sandshrew,Pidgey,34.89,43.81,-8.92,60
Grovyle,Magikarp,33.75,42.69,-8.93,80
Vulpix,Magikarp,28.59,37.55,-8.95,70
Whismur,Meowth,33.66,42.62,-8.96,88
Geodude,Sunkern,32.43,41.4,-8.97,79
Chansey,Pidgey,34.08,43.05,-8.97,72
Quilava,Eevee,34.4,43.39,-8.99,80
Numel,Mareep,32.41,41.41,-8.99,79
Slowpoke,Sunkern,30.72,39.73,-9.01,67
Elekid,Tentacool,31.28,40.29,-9.01,76
Cacnea,Slowpoke,31.55,40.59,-9.03,79
Numel,Vulpix,31.12,40.15,-9.03,83
Bayleef,Zubat,32.04,41.08,-9.04,91
Vigoroth,Meowth,32.95,41.99,-9.04,85
Geodude,Zubat,32.81,41.85,-9.04,71
Natu,Vulpix,34.28,43.34,-9.06,69
Natu,Pidgey,36.22,45.28,-9.06,56
Exeggcute,Tentacool,32.27,41.36,-9.08,75
Mareep,Vulpix,30.79,39.86,-9.08,78
Wartortle,Sunkern,33.61,42.7,-9.08,84
Spearow,Zubat,35.28,44.36,-9.09,80
Hoothoot,Vulpix,31.31,40.4,-9.09,77
Slowpoke,Marshtomp,31.07,40.17,-9.1,64
Voltorb,Zubat,32.6,41.72,-9.12,90
Hoothoot,Mareep,32.53,41.66,-9.13,74
Minun,Magikarp,33.13,42.27,-9.13,76
Marshtomp,Magikarp,29.16,38.3,-9.14,85
Numel,Oddish,31.76,40.91,-9.15,71
Larvitar,Elekid,32.97,42.12,-9.15,86
Raticate,Wingull,33.22,42.38,-9.16,64
Pidgey,Marshtomp,32.14,41.31,-9.17,86
Voltorb,Psyduck,33.06,42.25,-9.19,63
Quilava,Meowth,33.87,43.06,-9.2,80
Sandshrew,Eevee,33.46,42.67,-9.21,57
Croconaw,Slowpoke,33.82,43.04,-9.22,77
Exeggcute,Sunkern,32.46,41.69,-9.22,81
Cacnea,Wingull,31.17,40.41,-9.23,83
Onix,Tentacool,31.84,41.07,-9.23,61
Magnemite,Magikarp,32.75,41.99,-9.24,71
Sunflora,Larvitar,34.89,44.14,-9.25,70
Pikachu,Marshtomp,32.29,41.53,-9.25,76
Exeggcute,Mareep,33.36,42.62,-9.26,71
Pidgey,Meowth,31.76,41.03,-9.26,67
Pidgey,Elekid,32.98,42.24,-9.26,69
Spearow,Marshtomp,35.09,44.36,-9.27,63
Trapinch,Eevee,33.06,42.33,-9.27,65
Sandshrew,Chansey,35.08,44.37,-9.29,55
Sandshrew,Wingull,33.2,42.49,-9.29,75
Cacnea,Zubat,31.25,40.55,-9.3,64
Meowth,Magikarp,28.71,38.02,-9.31,77
Cacnea,Magikarp,29.41,38.72,-9.31,77
Geodude,Psyduck,33.05,42.38,-9.33,61
Hoothoot,Sunkern,31.38,40.72,-9.34,57
Combusken,Meowth,31.97,41.33,-9.36,90
Chansey,Sunkern,32.06,41.43,-9.37,80
Hoothoot,Magby,32.79,42.17,-9.38,76
Voltorb,Marshtomp,32.33,41.71,-9.38,81
Vigoroth,Slowpoke,32.92,42.31,-9.4,68
Chansey,Vulpix,31.7,41.11,-9.41,66
Natu,Magikarp,32.85,42.27,-9.42,64
Whismur,Tentacool,32.71,42.13,-9.42,73
Diglett,Eevee,31.68,41.11,-9.43,64
Psyduck,Zubat,31.24,40.69,-9.44,68
Larvitar,Marshtomp,31.75,41.19,-9.44,80
Geodude,Cacnea,32.81,42.25,-9.44,72
Minun,Slowpoke,34.68,44.13,-9.45,79
Pidgey,Numel,32.63,42.09,-9.46,79
Smeargle,Numel,34.1,43.56,-9.46,86
Meowth,Tentacool,29.57,39.08,-9.51,74
Exeggcute,Larvitar,33.66,43.19,-9.52,69
Numel,Sunkern,30.91,40.47,-9.56,69
Trapinch,Wingull,32.56,42.14,-9.59,80
Pidgey,Eevee,31.76,41.36,-9.6,74
Exeggcute,Zubat,32.52,42.13,-9.62,74
Psyduck,Tentacool,30.27,39.91,-9.64,83
Wingull,Magikarp,28.51,38.16,-9.66,73
Combusken,Magby,32.94,42.62,-9.68,84
Minun,Psyduck,34.95,44.63,-9.68,71
Croconaw,Tentacool,32.54,42.23,-9.69,63
Magby,Eevee,31.48,41.19,-9.71,78
Elekid,Mareep,31.85,41.55,-9.71,66
Raticate,Zubat,32.81,42.53,-9.72,76
Phanpy,Sandshrew,36.33,46.06,-9.73,86
Marshtomp,Sunkern,29.95,39.69,-9.74,73
Numel,Zubat,31.18,40.92,-9.74,66
Whismur,Pidgey,34.27,44.08,-9.81,90
Eevee,Magikarp,28.53,38.35,-9.82,69
Zubat,Tentacool,29.54,39.37,-9.83,67
Sunflora,Tentacool,32.43,42.31,-9.88,80
Magnemite,Slowpoke,33.97,43.86,-9.88,82
Croconaw,Cacnea,33.52,43.41,-9.89,63
Pikachu,Eevee,31.69,41.58,-9.89,70
Zubat,Marshtomp,30.24,40.14,-9.9,74
Zubat,Magikarp,28.39,38.31,-9.92,86
Marill,Vulpix,30.4,40.32,-9.92,91
Hoothoot,Wingull,31.1,41.02,-9.92,67
Sunflora,Combusken,34.62,44.56,-9.94,70
Girafarig,Vulpix,35.28,45.23,-9.95,72
Chansey,Pikachu,33.31,43.27,-9.96,69
Raticate,Meowth,32.28,42.23,-9.96,66
Trapinch,Psyduck,32.86,42.83,-9.97,68
Phanpy,Elekid,34.5,44.5,-9.99,69
Geodude,Vulpix,31.08,41.08,-10.0,75
Geodude,Magikarp,30.0,40.02,-10.01,67
Cubone,Vulpix,32.01,42.02,-10.01,91
Croconaw,Magikarp,31.15,41.17,-10.03,76
Trapinch,Vigoroth,34.39,44.43,-10.04,80
Smeargle,Tentacool,31.97,42.02,-10.04,74
Combusken,Marill,32.51,42.56,-10.05,74
Diglett,Cacnea,31.42,41.48,-10.06,85
Onix,Slowpoke,31.81,41.88,-10.07,78
Psyduck,Slowpoke,30.65,40.72,-10.07,64
Magby,Magikarp,29.23,39.32,-10.09,84
Hoothoot,Slowpoke,31.11,41.2,-10.09,80
Pidgey,Magikarp,29.37,39.48,-10.12,75
Voltorb,Sunkern,31.15,41.27,-10.12,71
Marshtomp,Meowth,29.73,39.84,-10.12,72
Magby,Tentacool,30.2,40.38,-10.17,69
Oddish,Sunkern,29.49,39.7,-10.21,60
Slowpoke,Meowth,29.63,39.89,-10.26,70
Phanpy,Eevee,33.35,43.61,-10.26,70
Whismur,Vulpix,31.85,42.14,-10.29,74
Slugma,Exeggcute,34.32,44.61,-10.29,91
Mareep,Tentacool,29.55,39.86,-10.31,63
Smeargle,Vigoroth,34.62,44.93,-10.31,69
Cacnea,Marshtomp,30.19,40.55,-10.35,75
Chansey,Psyduck,32.06,42.41,-10.35,71
Sunflora,Magikarp,30.89,41.25,-10.36,82
Marill,Sunkern,30.28,40.64,-10.36,78
Cubone,Zubat,32.41,42.78,-10.37,70
Elekid,Eevee,30.73,41.11,-10.38,78
Smeargle,Vulpix,31.62,42.02,-10.4,76
Pikachu,Oddish,31.12,41.54,-10.42,79
Pidgey,Tentacool,30.12,40.54,-10.42,78
Exeggcute,Marshtomp,31.7,42.12,-10.43,76
Psyduck,Sunkern,29.8,40.23,-10.44,74
Zubat,Meowth,29.39,39.86,-10.47,89
Psyduck,Meowth,29.92,40.39,-10.47,79
Sunkern,Tentacool,28.42,38.92,-10.5,76
Exeggcute,Pidgey,32.8,43.3,-10.51,72
Cacnea,Meowth,29.75,40.26,-10.51,72
Spearow,Pidgey,34.99,45.53,-10.55,64
Larvitar,Magikarp,28.82,39.36,-10.55,67
Hoothoot,Eevee,30.59,41.2,-10.61,62
Pikachu,Magikarp,29.09,39.71,-10.62,81
Marshtomp,Vulpix,28.7,39.37,-10.67,86
Magby,Marshtomp,30.47,41.14,-10.68,77
Bayleef,Wingull,30.24,40.93,-10.69,84
Sunflora,Numel,33.16,43.86,-10.7,60
Wartortle,Magikarp,30.61,41.31,-10.7,78
Cacnea,Eevee,29.88,40.59,-10.71,73
Onix,Numel,31.9,42.62,-10.72,92
Raticate,Mareep,32.28,43.02,-10.74,83
Geodude,Slowpoke,31.13,41.88,-10.75,75
Bayleef,Mareep,30.79,41.56,-10.77,78
Wingull,Tentacool,28.44,39.22,-10.78,80
Cacnea,Sunkern,29.3,40.11,-10.81,72
Bayleef,Eevee,30.24,41.11,-10.87,66
Psyduck,Marshtomp,29.71,40.67,-10.97,74
Voltorb,Mareep,31.24,42.2,-10.97,65
Bayleef,Meowth,29.78,40.78,-11.01,72
Oddish,Tentacool,28.3,39.37,-11.06,81
Diglett,Sunkern,29.53,40.62,-11.1,94
Oddish,Meowth,28.7,39.85,-11.15,62
Smeargle,Marill,32.59,43.73,-11.15,81
Eevee,Wingull,28.87,40.03,-11.16,65
Pidgey,Vulpix,29.37,40.55,-11.18,86
Oddish,Magikarp,27.12,38.31,-11.19,81
Pikachu,Elekid,31.26,42.47,-11.21,67
Smeargle,Pikachu,32.98,44.19,-11.21,81
Sandshrew,Marshtomp,31.39,42.63,-11.24,65
Marill,Psyduck,30.36,41.62,-11.26,77
Meowth,Vulpix,27.81,39.09,-11.27,80
Numel,Marshtomp,29.64,40.91,-11.27,64
Tentacool,Magikarp,26.25,37.53,-11.28,73
Onix,Mareep,30.98,42.33,-11.36,77
Slowpoke,Vulpix,28.04,39.41,-11.37,88
Wingull,Meowth,28.32,39.7,-11.38,89
Meowth,Sunkern,27.99,39.41,-11.41,75
Bayleef,Tentacool,28.89,40.3,-11.41,80
Zubat,Vulpix,27.93,39.38,-11.45,69
Geodude,Oddish,30.37,41.84,-11.48,68
Mareep,Sunkern,28.69,40.19,-11.49,77
Smeargle,Slowpoke,31.29,42.83,-11.53,76
Zubat,Wingull,28.36,40.0,-11.64,70
Chansey,Magikarp,28.39,40.05,-11.65,63
Marshtomp,Wingull,28.29,39.99,-11.7,70
Mareep,Eevee,28.95,40.67,-11.72,88
Eevee,Tentacool,27.65,39.41,-11.76,76
Pupitar,Magikarp,30.73,42.49,-11.76,74
Slowpoke,Tentacool,27.62,39.4,-11.78,68
Marill,Magikarp,27.41,39.25,-11.84,76
Psyduck,Vulpix,28.02,39.91,-11.9,75
Hoothoot,Tentacool,28.46,40.39,-11.93,61
Pidgey,Oddish,29.37,41.31,-11.94,67
Combusken,Wingull,29.41,41.47,-12.06,84
Onix,Magikarp,27.9,40.02,-12.12,67
Slowpoke,Magikarp,26.19,38.34,-12.15,52
Sunflora,Cacnea,31.31,43.5,-12.19,80
Psyduck,Eevee,28.51,40.72,-12.21,68
Elekid,Magikarp,26.91,39.23,-12.33,78
Exeggcute,Elekid,30.68,43.05,-12.38,68
Sunkern,Magikarp,25.43,37.86,-12.43,69
Whismur,Psyduck,30.95,43.45,-12.49,61
Pikachu,Pidgey,30.04,42.72,-12.68,80
Magby,Oddish,28.35,41.15,-12.8,74
Numel,Slowpoke,28.1,40.95,-12.85,77
Elekid,Vulpix,27.33,40.3,-12.97,75
Wingull,Vulpix,26.11,39.23,-13.12,81
Vulpix,Tentacool,25.24,38.6,-13.36,85
Diglett,Magikarp,25.67,39.24,-13.57,73
Marshtomp,Tentacool,25.42,39.36,-13.94,73
Marill,Tentacool,26.36,40.31,-13.95,70
Pidgey,Sunkern,26.85,40.87,-14.02,71
Hoothoot,Magikarp,25.01,39.33,-14.32,67
Eevee,Vulpix,24.62,39.41,-14.8,71
Psyduck,Magikarp,23.84,38.85,-15.01,57
